,length of time series,number of time series compared,incidence mean,incidence std,expected noise:event ratio,max lag,number of populations,individuals within populations similar,individuals across populations similar,Z score mean (v1_sigma),Z score std (v1_sigma),Z score mean (v2_sigma),Z score std (v2_sigma),raw data directory,log ratio,number_of_comparisons,v1_null_mean,v1_null_std,v2_null_mean,v2_null_std,v1 weighted Z-score,v1 p-value,v2 weighted Z-score,v2 p-value,sqrt number_of_comparisons
2292,1577,108,0.299625402,0.067958281,2.174477719,42,9,FALSE,TRUE,1.26679963,1.127102498,0.085766964,5.09935861,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1577/2021_2_7_1_6_56,0.776788507,594,0.26748593,1.054305462,0.033888499,5.500077284,23.10088445,1,0.229885484,0.590909622,24.37211521
2293,2451,36,0.331769346,0.009757152,0.620479214,16,4,TRUE,TRUE,1.6937754,0.701063066,0.190132216,0.686594137,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2451/2021_2_7_1_7_11,-0.477263173,144,0.058636576,0.740767618,0.006726956,0.744713058,26.48828785,1,2.955316938,0.99843826,12
2294,2427,25,0.285718995,0.056326725,0.210287523,53,5,FALSE,TRUE,2.798628577,1.172997026,0.152518184,4.751707918,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2427/2021_2_7_1_7_18,-1.559279526,50,1.14589888,0.916609978,0.136151518,5.728650635,12.74976713,1,0.020201931,0.508058856,7.071067812
2295,2197,45,0.291083801,0.009161611,2.439119379,41,5,TRUE,TRUE,1.082780098,1.105792249,0.133108126,0.749483732,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2197/2021_2_7_1_7_35,0.891637064,180,0.126872863,0.991067089,0.015625319,0.784638496,12.94043711,1,2.00881968,0.97772187,13.41640786
2296,1688,23,0.155187513,0.03941804,2.827305009,37,4,TRUE,FALSE,1.026738267,0.978534623,0.181834179,0.820771617,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1688/2021_2_7_1_7_38,1.039323964,89,0.20243354,0.86899607,0.042696146,0.77101217,8.94880369,1,1.702470639,0.955666411,9.433981132
2297,3869,60,0.330696993,0.05714402,0.884021426,45,4,FALSE,TRUE,2.457267729,1.325969624,0.183576169,6.93041148,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3869/2021_2_7_1_8_45,-0.12327398,420,1.168205504,0.926193028,0.117856914,7.245465045,28.52311935,1,0.185887853,0.573733646,20.49390153
2298,3434,45,0.221251537,0.007504318,8.385204306,55,5,TRUE,TRUE,0.14314206,1.073089404,0.0154041,0.907083847,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3434/2021_2_7_1_9_6,2.126468761,180,-0.135899,0.91771465,-0.017825124,0.979094735,4.079403841,0.999977424,0.45533573,0.675566137,13.41640786
2299,1091,44,0.066223648,0.015063809,0.436777036,37,6,TRUE,FALSE,2.801700128,1.360370894,0.842840778,0.701466555,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1091/2021_2_7_1_9_13,-0.828332429,209,0.387518688,0.985672471,0.119340943,0.708476696,35.40873589,1,14.76338719,1,14.45683229
2300,4238,61,0.029146907,0.017990237,0.038903933,59,8,FALSE,FALSE,5.136933778,1.086082818,1.928367341,0.943036344,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4238/2021_2_7_1_9_26,-3.246659924,276,0.18896796,0.849689084,0.063103955,0.941919957,96.74336576,1,32.89884928,1,16.61324773
2301,4534,32,0.083494155,0.05726073,0.24475182,59,4,FALSE,FALSE,2.826192243,1.055132708,-0.145201557,8.155944265,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4534/2021_2_7_1_9_32,-1.407510562,149,0.083020592,0.743905115,0.021964423,14.00736061,45.01202724,1,-0.145674899,0.442089019,12.20655562
2302,2323,11,0.097953274,0.063459914,0.082013933,44,4,FALSE,FALSE,2.657529885,1.34001925,-0.033296417,3.588987855,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2323/2021_2_7_1_9_32,-2.500866134,11,-0.105765774,0.929730663,-0.024399008,5.415594709,9.857494491,1,-0.005448962,0.49782619,3.31662479
2303,3484,57,0.335830967,0.067373967,1.078251085,17,3,FALSE,TRUE,1.545597538,0.854939046,0.101879539,7.421186836,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3484/2021_2_7_1_10_26,0.075340362,513,0.187234624,0.808664129,0.019817051,7.637368451,38.04576486,1,0.243365843,0.596138999,22.64950331
2304,3252,60,0.382349323,0.008660857,0.906417895,25,6,TRUE,TRUE,1.555755925,0.944926468,0.150835798,0.758184657,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3252/2021_2_7_1_11_30,-0.098254826,270,0.286166383,0.846446771,0.027853166,0.806031594,24.64595014,1,2.507111201,0.993913879,16.43167673
2305,1616,36,0.091223185,0.006510404,1.726652697,39,2,TRUE,TRUE,1.627942515,0.881128268,0.389975471,0.877360026,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1616/2021_2_7_1_11_35,0.546184677,306,0.200417811,0.8470699,0.047844851,0.870643406,29.47983823,1,6.874044548,1,17.49285568
2306,3237,36,0.294253939,0.046370914,0.39506655,25,4,FALSE,TRUE,2.611368591,0.855475774,0.217692114,5.014232379,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3237/2021_2_7_1_11_52,-0.928701047,144,0.490146238,0.817072038,0.055815143,5.567223821,31.15351773,1,0.348921422,0.636425849,12
2307,3220,55,0.184906832,0.066258994,1.757137261,53,5,TRUE,FALSE,1.722917277,1.329765199,0.290117242,0.833008824,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3220/2021_2_7_1_12_16,0.563685929,342,0.297087118,0.920238013,0.045854509,0.792023744,28.65369809,1,5.703376768,0.999999994,18.49324201
2308,4242,16,0.114347595,0.052401553,0.442120943,25,2,TRUE,FALSE,1.867741627,1.201363972,0.377311406,0.59445565,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4242/2021_2_7_1_12_19,-0.816171808,57,0.826878922,0.915315239,0.146426639,0.583984416,8.58539305,1,2.98491144,0.998581698,7.549834435
2309,2158,45,0.069992792,0.038813699,0.043799533,40,6,FALSE,FALSE,3.857258439,0.722477031,1.126530097,1.644998063,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2158/2021_2_7_1_12_26,-3.128132114,160,-0.146987886,0.785758589,-0.045433558,1.28909852,64.46019872,1,11.49974009,1,12.64911064
2310,1844,72,0.254489034,0.009397779,15.90324566,59,9,TRUE,TRUE,0.337189816,1.020867605,0.044309436,0.770676951,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1844/2021_2_7_1_13_0,2.766523218,252,0.063398915,1.049079453,0.008657935,0.820372055,4.142961538,0.999982858,0.689869953,0.754862014,15.87450787
2311,1963,133,0.354302721,0.05489568,1.427263593,12,7,FALSE,TRUE,1.069327034,1.038908509,0.094468613,4.544277369,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1963/2021_2_7_1_15_50,0.35575904,1197,0.029645231,0.905334555,0.002807875,4.669835551,39.73181651,1,0.679092349,0.751460325,34.59768778
2312,2015,63,0.256016385,0.009710737,1.246554943,10,9,TRUE,TRUE,1.548766621,1.065516074,0.208298074,0.697835704,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2015/2021_2_7_1_16_20,0.220383701,189,0.139890808,1.021646306,0.018842493,0.766966805,18.95845955,1,3.395953513,0.99965805,13.74772708
2313,3732,39,0.116635062,0.035500333,3.608833454,18,8,TRUE,FALSE,2.062437771,1.942099557,0.43022666,0.761189209,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3732/2021_2_7_1_16_30,1.283384577,97,0.05382898,1.186101749,0.012454475,0.74055076,16.67858797,1,5.556106439,0.999999986,9.848857802
2314,2253,28,0.209799632,0.07807834,5.813466378,56,2,FALSE,TRUE,0.508040285,1.013200541,-0.114957294,8.469380753,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2253/2021_2_7_1_16_35,1.760177016,182,-0.203812209,0.877239172,-0.027127504,9.262153818,10.94731685,1,-0.127927983,0.449102983,13.49073756
2315,1876,42,0.209031374,0.034857373,0.056546886,37,6,FALSE,TRUE,3.540775589,0.97860598,0.505239966,2.576972205,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1876/2021_2_7_1_16_45,-2.872685146,126,1.046363611,0.786659153,0.161594741,2.702406455,35.59318532,1,1.427397447,0.923267317,11.22497216
2316,4538,22,0.194188469,0.033500792,5.184761437,24,5,TRUE,FALSE,0.837225171,0.813204839,0.105897048,0.65470249,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4538/2021_2_7_1_16_52,1.64572383,59,0.101819281,1.034948508,0.011464784,0.578379726,5.458010506,0.999999976,1.2541034,0.895097788,7.681145748
2317,3379,152,0.364955375,0.006835083,1.388875483,25,8,TRUE,TRUE,1.720442402,1.041689705,0.170260057,0.734042851,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3379/2021_2_7_1_23_33,0.328494415,1368,0.238784022,1.03142107,0.023725142,0.764280589,53.13187369,1,7.091389423,1,36.98648402
2318,4572,37,0.138817952,0.047771294,2.413528188,35,7,TRUE,FALSE,0.780354964,1.192629921,0.138844771,0.947815237,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4572/2021_2_7_1_23_45,0.881089655,111,0.119362932,1.083557047,0.019628631,0.896772652,6.426964973,1,1.400600217,0.919333172,10.53565375
2319,3087,10,0.146971169,0.089543125,1.08789831,33,2,FALSE,FALSE,3.482997344,1.312494439,-0.360615113,5.898565218,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3087/2021_2_7_1_23_46,0.084247679,21,0.193250226,0.687070643,0.028240875,12.13058716,21.94172512,1,-0.146898248,0.441606167,4.582575695
2320,2772,25,0.173333333,0.064299448,0.233172225,57,8,TRUE,FALSE,3.32100161,1.464117291,0.523199556,0.342166678,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2772/2021_2_7_1_23_51,-1.455977934,29,0.405922756,1.05747419,0.061555573,0.419726074,14.84497703,1,5.922979489,0.999999998,5.385164807
2321,1624,51,0.360958176,0.06757212,1.376224287,31,3,FALSE,TRUE,1.22428464,0.851061684,0.101851898,5.041960915,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1624/2021_2_7_1_24_12,0.319343726,408,0.242780511,0.967999287,0.027808509,5.219080661,20.48081219,1,0.286564485,0.612777095,20.19900988
2322,2406,70,0.168038238,0.008029669,3.23282073,35,5,TRUE,TRUE,0.959259983,0.99219415,0.153629978,0.844010982,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2406/2021_2_7_1_24_40,1.173355047,455,0.099021639,0.996834581,0.016090802,0.876380984,18.40777933,1,3.347643248,0.999592491,21.33072901
2323,3455,39,0.187591376,0.004596601,1.441784509,20,3,TRUE,TRUE,1.770554075,1.010913646,0.249944681,0.656841992,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3455/2021_2_7_1_24_54,0.365881589,234,0.334125205,0.867809178,0.047468671,0.688880544,25.32023981,1,4.49611679,0.99999654,15.29705854
2324,2497,36,0.364726561,0.057821239,1.240785976,10,3,FALSE,TRUE,1.631276065,1.06694465,0.110841368,5.604294357,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2497/2021_2_7_1_25_10,0.21574503,198,0.432522035,1.08819686,0.044729307,5.947211888,15.50083905,1,0.156422735,0.562150091,14.07124728
2325,4877,24,0.23861151,0.005379063,1.487514995,14,4,TRUE,TRUE,1.957648593,1.039279821,0.223718969,0.716260639,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4877/2021_2_7_1_25_20,0.397106939,60,0.429140667,1.054255116,0.049638161,0.7824355,11.23046149,1,1.723367787,0.957588982,7.745966692
2326,4553,50,0.13863826,0.065836691,0.112705792,21,7,TRUE,FALSE,4.360753296,0.72376531,0.743445492,0.360973874,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4553/2021_2_7_1_25_42,-2.18297447,200,0.550051619,0.899799544,0.08193055,0.380572399,59.89273975,1,24.58200876,1,14.14213562
2327,3208,13,0.075220602,0.043181931,0.255660445,10,2,FALSE,FALSE,3.444063663,0.644107684,0.639978497,4.403862645,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3208/2021_2_7_1_25_43,-1.363905101,38,-0.598248059,0.265839624,-0.14245846,3.010941191,93.73502178,1,1.601912835,0.945412557,6.164414003
2328,2677,54,0.412104484,0.009083913,0.899483744,58,6,TRUE,TRUE,2.338233279,1.030204246,0.228288537,0.705351895,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2677/2021_2_7_1_26_30,-0.105934298,216,1.22036421,0.967914455,0.119760814,0.758098204,16.97386875,1,2.103982378,0.982310008,14.69693846
2329,4422,32,0.188128957,0.00426922,1.894270765,30,4,TRUE,TRUE,1.335877676,1.088866183,0.176800566,0.523931638,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4422/2021_2_7_1_26_42,0.638833944,112,-0.245017646,0.956832361,-0.032706052,0.588530295,17.48542813,1,3.767367039,0.999917511,10.58300524
2330,4827,30,0.324770389,0.005503638,0.757459765,52,2,TRUE,TRUE,2.21464037,0.838523843,0.21508,0.69582889,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4827/2021_2_7_1_27_3,-0.277784859,210,1.140858449,0.829112393,0.111032955,0.719546214,18.76775514,1,2.095466426,0.981935225,14.49137675
2331,3575,40,0.239629371,0.005270849,0.586993163,39,5,TRUE,TRUE,2.145618596,0.860283368,0.264422435,0.558814206,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3575/2021_2_7_1_27_23,-0.532742106,140,0.404091385,0.930194441,0.050063543,0.609586107,22.15238764,1,4.160738879,0.999984139,11.83215957
2332,4504,66,0.164015824,0.030851352,1.449350006,53,8,TRUE,FALSE,2.80937668,1.094584627,0.408616295,0.683617143,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4504/2021_2_7_1_28_8,0.371115184,298,0.151807223,0.96749786,0.019829081,0.724919424,47.41794655,1,9.258281252,1,17.2626765
2333,2338,20,0.196449957,0.008875596,0.047416631,51,2,TRUE,TRUE,3.142369749,0.620267663,0.474524874,0.363152596,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2338/2021_2_7_1_28_10,-3.048782254,90,0.529186082,0.596707239,0.079906182,0.36202103,41.54606373,1,10.34106117,1,9.486832981
2334,3291,8,0.182353388,0.09214389,0.233931788,32,2,FALSE,FALSE,4.126040929,2.183013534,-0.55295237,6.708771639,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3291/2021_2_7_1_28_11,-1.45272571,12,0.035739925,0.518038923,0.012435168,11.13223888,27.35164808,1,-0.175935848,0.430172171,3.464101615
2335,1395,44,0.140925383,0.03435946,2.941939586,4,5,TRUE,FALSE,0.814315414,0.963593374,0.164948043,0.800563824,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1395/2021_2_7_1_28_19,1.079069087,202,0.078832406,0.964773297,0.016927135,0.921721079,10.83485375,1,2.282439268,0.98876829,14.2126704
2336,3676,30,0.326305767,0.064112813,1.58120959,13,6,FALSE,TRUE,1.724584388,1.117566583,-0.086785097,6.657213414,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3676/2021_2_7_1_28_35,0.458190118,60,0.118414228,0.982560826,0.010834149,7.889220712,12.66215814,1,-0.095846657,0.461821181,7.745966692
2337,2980,117,0.363721104,0.009211815,1.425115927,24,9,TRUE,TRUE,1.57957041,0.967677342,0.161270631,0.811622137,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2980/2021_2_7_1_32_3,0.354253163,702,0.515604333,0.96581033,0.053024691,0.854904426,29.18801036,1,3.354768904,0.999602843,26.4952826
2338,4180,162,0.206924508,0.005932003,1.167381373,54,9,TRUE,TRUE,1.845602917,0.94015116,0.236410477,0.775789431,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4180/2021_2_7_1_37_20,0.154763097,1377,0.248056067,0.962428062,0.03188692,0.810399252,61.59596957,1,9.365075328,1,37.10795063
2339,3778,108,0.329296806,0.007025348,1.847381926,49,9,TRUE,TRUE,1.421993071,1.034989586,0.144790659,0.793910456,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3778/2021_2_7_1_40_51,0.613769462,594,0.437015582,0.955310983,0.044795103,0.833545128,25.128974,1,2.923780785,0.998270959,24.37211521
2340,4778,12,0.218536347,0.045732533,1.739087062,10,2,FALSE,TRUE,1.496448808,1.115923833,-0.030626382,6.067387526,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4778/2021_2_7_1_40_53,0.553360299,30,-0.299856082,0.810824475,-0.036047813,7.349343644,12.13427491,1,0.004040415,0.501611888,5.477225575
2341,4130,96,0.283472054,0.006428279,1.780258835,30,8,TRUE,TRUE,1.538496344,0.875229878,0.166632544,0.761580936,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4130/2021_2_7_1_43_33,0.576758766,528,0.18582256,1.008997488,0.020360712,0.800724663,30.80491036,1,4.197536278,0.999986508,22.97825059
2342,2398,54,0.122385939,0.006197148,149.7582917,8,3,TRUE,TRUE,0.130134534,0.988014328,0.022996399,0.864568147,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2398/2021_2_7_1_43_47,5.009022606,459,0.076505175,0.997245992,0.014693057,0.89255423,1.152143699,0.875368986,0.199307962,0.578989074,21.42428529
2343,1638,50,0.023394383,0.004362308,0.136736466,55,5,TRUE,FALSE,3.767173314,1.207685251,1.655794784,0.651869215,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1638/2021_2_7_1_43_54,-1.989699811,288,0.322886241,1.063647879,0.134351734,0.54766055,54.95379726,1,47.14552611,1,16.97056275
2344,2592,32,0.165726273,0.057814397,1.129670404,51,7,TRUE,FALSE,2.557557512,1.582381118,0.490765605,0.661659477,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2592/2021_2_7_1_44_1,0.121925913,66,0.321473002,0.912254855,0.051710096,0.62102361,19.91333488,1,5.743588102,0.999999995,8.124038405
2345,3359,28,0.098509335,0.068384516,372.8194623,5,3,FALSE,FALSE,-0.000339045,0.861182198,-0.299864136,6.554184315,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3359/2021_2_7_1_44_6,5.921094287,142,0.014525265,0.906150589,0.00379504,9.839693369,-0.195473796,0.422511025,-0.367746896,0.356530985,11.91637529
2346,1066,35,0.179094077,0.08113052,2.634324604,46,7,FALSE,FALSE,0.911504955,1.22459388,-0.108276918,4.557578349,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1066/2021_2_7_1_44_11,0.968626832,90,0.09529062,0.953116373,0.018046136,5.492576227,8.124180112,1,-0.21818645,0.413641921,9.486832981
2347,2730,36,0.241798942,0.006525665,1.324407625,56,2,TRUE,TRUE,2.035999751,0.992547176,0.265055256,0.749258091,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2730/2021_2_7_1_44_23,0.280965284,306,0.6457521,0.993220639,0.084352527,0.783606803,24.48539687,1,4.033919512,0.999972573,17.49285568
2348,4756,28,0.356054007,0.054700223,0.982525677,4,2,FALSE,TRUE,1.476944374,0.890453616,0.078521574,6.942927237,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4756/2021_2_7_1_44_43,-0.017628801,182,-0.735836407,0.704343786,-0.068771709,7.238814998,42.38277583,1,0.27450557,0.608151938,13.49073756
2349,2651,16,0.105125424,0.042276767,1.283293369,12,4,FALSE,FALSE,1.579864168,1.209041295,0.07537872,3.646899523,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2651/2021_2_7_1_44_44,0.249429718,29,0.376892338,1.061300415,0.072057288,4.456688715,6.104022457,0.999999999,0.004013396,0.501601109,5.385164807
2350,4446,71,0.164572681,0.065771078,0.781126978,20,6,FALSE,FALSE,3.029620968,1.49781961,0.184074209,10.40074539,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4446/2021_2_7_1_45_33,-0.247017559,460,0.27576753,0.825135072,0.036395983,10.90199623,71.58049411,1,0.29052891,0.614294181,21.44761059
2351,2488,66,0.290734922,0.010260234,0.55603557,39,6,TRUE,TRUE,3.007842728,1.221628167,0.364448369,0.696032555,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2488/2021_2_7_1_46_17,-0.586923012,330,0.702547006,1.079020374,0.085167535,0.738215429,38.81092281,1,6.872503736,1,18.16590212
2352,4442,60,0.054202311,0.003428828,35.06739961,54,5,TRUE,TRUE,0.114913219,0.959245167,0.024723259,0.947868905,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4442/2021_2_7_1_46_33,3.557271913,330,0.082229776,1.004195748,0.019975615,0.979158278,0.591243521,0.722821367,0.088080986,0.535093846,18.16590212
2353,3854,18,0.200513175,0.071636444,0.850440023,59,5,FALSE,FALSE,1.80551176,1.423286838,-0.207595903,8.202085993,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3854/2021_2_7_1_46_37,-0.162001389,32,0.336685641,1.048900195,0.043226527,7.739765763,7.921569006,1,-0.18332156,0.427272859,5.656854249
2354,3209,136,0.232065606,0.007104535,0.413077032,40,8,TRUE,TRUE,3.043250351,0.970973422,0.391672978,0.640927418,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3209/2021_2_7_1_49_50,-0.884121185,1088,0.754029688,0.950042164,0.097322436,0.660043802,79.48025007,1,14.70979198,1,32.984845
2355,2096,144,0.11657456,0.005501649,0.406821226,16,8,TRUE,TRUE,2.656466192,1.23590428,0.539755622,0.608393176,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2096/2021_2_7_1_51_20,-0.899381438,1224,0.070913693,0.830308311,0.013847419,0.575925768,108.944343,1,31.94729882,1,34.98571137
2356,2675,50,0.086459813,0.059219628,0.087944062,36,5,FALSE,FALSE,4.473467059,0.762386703,1.198628128,1.074933423,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2675/2021_2_7_1_51_31,-2.431054321,288,0.290156941,0.974952204,0.057964254,1.385108458,72.81703301,1,13.97558995,1,16.97056275
2357,2368,42,0.327411116,0.061221144,0.466140204,21,7,FALSE,TRUE,2.069518286,1.032866685,0.097644989,4.984844053,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2368/2021_2_7_1_51_50,-0.763268823,105,0.565461463,0.973718126,0.063499836,5.696520801,15.82798533,1,0.061420596,0.524487875,10.24695077
2358,4926,54,0.068701974,0.029487807,0.71581306,36,6,TRUE,FALSE,3.871476688,1.972993328,0.815735057,0.747890524,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4926/2021_2_7_1_52_6,-0.334336235,244,0.225147041,1.114958798,0.053541883,0.659218543,51.0848383,1,18.0605326,1,15.62049935
2359,4814,85,0.035851316,0.044295725,0.445638636,22,9,FALSE,FALSE,3.842822632,2.671910557,0.641164934,9.239612337,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4814/2021_2_7_1_52_34,-0.808246888,406,-0.136873135,1.052361518,-0.018646303,11.08560588,76.19876474,1,1.199287453,0.884791904,20.14944168
2360,3689,44,0.157883388,0.061356276,0.397777707,27,9,FALSE,FALSE,2.437566331,1.514162261,-0.012520226,6.388375441,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3689/2021_2_7_1_52_50,-0.921861955,110,0.337053519,1.015634935,0.049123994,8.053883555,21.69122337,1,-0.080275563,0.468009047,10.48808848
2361,4923,24,0.233682037,0.005327652,1.641285208,32,2,TRUE,TRUE,1.511993636,0.894792853,0.174214097,0.557735924,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4923/2021_2_7_1_53_0,0.495479598,132,-0.373352997,0.86406031,-0.043165958,0.594234796,25.06883309,1,4.202895382,0.999986824,11.48912529
2362,1874,54,0.179513024,0.060592251,1.932727506,47,9,TRUE,FALSE,1.921066901,1.541414899,0.372272425,0.732916666,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1874/2021_2_7_1_53_15,0.658932221,163,0.086592509,1.008296439,0.018375911,0.697619669,23.22828909,1,6.476664045,1,12.76714533
2363,1573,25,0.099427845,0.061424082,0.489762392,19,3,FALSE,FALSE,1.762234097,1.22067133,0.180275001,6.077452093,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1573/2021_2_7_1_53_18,-0.71383492,106,0.421841886,1.006748277,0.068541625,5.567697847,13.70767923,1,0.206614213,0.58184442,10.29563014
2364,2716,51,0.072432066,0.00383748,0.17037079,34,3,TRUE,TRUE,3.509609911,0.98653242,0.844657246,0.435212814,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2716/2021_2_7_1_53_28,-1.769778098,408,-0.464934699,0.799337092,-0.112193497,0.419604388,100.4355566,1,46.061095,1,20.19900988
2365,1194,56,0.225143575,0.074667487,6.875774067,28,7,FALSE,TRUE,0.346687125,1.043826323,-0.14191795,5.262052984,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1194/2021_2_7_1_53_47,1.928004229,196,0.153533597,1.019745864,0.019106941,5.942952132,2.651787557,0.995996655,-0.379331421,0.352220885,14
2366,4461,65,0.021057714,0.008472485,0.916494189,33,9,TRUE,FALSE,2.640808573,1.788142341,1.073594754,1.119101027,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4461/2021_2_7_1_54_2,-0.087199552,279,0.065377261,1.050207544,0.033113717,0.914050891,40.96160257,1,19.01366751,1,16.70329309
2367,4112,14,0.255958171,0.003745847,0.202766316,15,2,TRUE,TRUE,4.788343441,1.861336911,0.55020951,0.543939731,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4112/2021_2_7_1_54_5,-1.595701117,42,1.112490992,0.896873605,0.127755894,0.525074538,26.56143121,1,5.214140361,0.999999908,6.480740698
